STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,VALUE_ADDED_SOURCE_AREA,Value added origin area,VALUE_ADDED_SOURCE_ACTIVITY,Value added origin activity,FINAL_DEMAND_AREA,Final demand area,FINAL_DEMAND_ACTIVITY,Final demand activity,UNIT_MEASURE,Unit of measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,WXOECD,Non-OECD economies,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,10261.649,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,AGO,Angola,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,14.451,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,OECD,OECD,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,312198.933,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ARG,Argentina,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,81.647,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ITA,Italy,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,475.537,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ISL,Iceland,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,11.662,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,GRC,Greece,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,67.707,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,EST,Estonia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,12.657,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,BEL,Belgium,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,170.067,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,CRI,Costa Rica,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,32.118,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,W_O,Other countries,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,2139.431,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,UKR,Ukraine,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,18.55,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,VNM,Viet Nam,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,156.835,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,APEC,APEC,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,324804.849,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,RUS,Russia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,188.718,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,CYP,Cyprus,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,9.807,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,MYS,Malaysia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,175.043,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,BLR,Belarus,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,12.232,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,G20,G20,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,329358.865,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,GBR,United Kingdom,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,1240.946,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,SWE,Sweden,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,150.087,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,TUR,Türkiye,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,113.624,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,KOR,Korea,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,473.398,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,LVA,Latvia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,8.341,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,S2_S8,Eastern and South-eastern Asia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,5557.094,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,W_O,Other countries,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,1715.784,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,VNM,Viet Nam,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,140.45,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ASEAN,ASEAN,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,1241.046,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ARE,United Arab Emirates,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,107.685,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,SEN,Senegal,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,2.345,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,RUS,Russia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,116.332,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,COD,Democratic Republic of the Congo,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,1.283,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,LAO,Lao People’s Democratic Republic,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,0.715,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,CYP,Cyprus,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,5.838,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,CIV,Côte d’Ivoire,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,2.405,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,WXOECD,Non-OECD economies,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,5950.549,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ARG,Argentina,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,106.949,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,PRT,Portugal,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,51.222,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,G20,G20,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,318408.302,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,LUX,Luxembourg,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,40.204,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,CZE,Czechia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,54.793,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,GRC,Greece,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,43.632,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,COL,Colombia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,32.745,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,S2_S8,Eastern and South-eastern Asia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,7384.451,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,APEC,APEC,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,328773.53,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,TUN,Tunisia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,17.122,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,NGA,Nigeria,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,91.589,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,IDN,Indonesia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,268.713,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,KAZ,Kazakhstan,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,15.422,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,IND,India,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,535.557,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,EGY,Egypt,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,51.919,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,CIV,Côte d’Ivoire,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,3.55,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,GBR,United Kingdom,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,1384.787,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ARG,Argentina,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,117.539,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,OECD,OECD,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,329370.904,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,SWE,Sweden,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,157.442,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,CHE,Switzerland,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,421.382,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,TUR,Türkiye,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,127.507,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,PRT,Portugal,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,72.962,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,LVA,Latvia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,8.697,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,LTU,Lithuania,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,11.999,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,GRC,Greece,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,72.073,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,FRA,France,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,619.063,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,FIN,Finland,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,42.628,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,EST,Estonia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,16.473,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,AUS,Australia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,239.948,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,APEC,APEC,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,308109.911,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,NAFTA,NAFTA,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,301060.27,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,SGP,Singapore,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,209.964,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,KHM,Cambodia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,9.685,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,EA19,Euro area (19 countries),J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,3466.321,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ARG,Argentina,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,124.524,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ESP,Spain,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,401.292,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,TUR,Türkiye,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,108.921,,6,Millions
